1,85,175,0.485714,1781.0,
2,85,222,0.382883,1131.0,
3,85,284,0.299296,992.0,
4,85,381,0.223097,974.0,
5,85,496,0.171371,1043.0,
6,85,567,0.149912,1020.0,
7,85,659,0.128983,1006.0,
8,85,529,0.160681,682.0,
9,85,694,0.122478,822.0,
10,85,1008,0.0843254,1112.0,
