0.0,85,85,1.0,294.0,
0.1,85,98,0.867347,394.0,
0.2,85,97,0.876289,374.0,
0.30000000000000004,85,116,0.732759,495.0,
0.4,85,140,0.607143,607.0,
0.5,85,177,0.480226,850.0,
0.6000000000000001,85,207,0.410628,1043.0,
0.7000000000000001,85,278,0.305755,1484.0,
0.8,85,434,0.195853,2062.0,
0.9,85,969,0.0877193,5262.0,
