0.0,85,85,1.0,293.0,
0.1,85,104,0.817308,373.0,
0.2,85,130,0.653846,455.0,
0.30000000000000004,85,177,0.480226,606.0,
0.4,85,209,0.406699,729.0,
0.5,85,272,0.3125,930.0,
0.6000000000000001,85,481,0.176715,1654.0,
0.7000000000000001,85,573,0.148342,1962.0,
0.8,85,1113,0.0763702,3820.0,
0.9,85,2248,0.0378114,7655.0,
