1,85,176,0.482955,1774.0,
2,85,179,0.47486,1152.0,
3,85,198,0.429293,921.0,
4,85,168,0.505952,655.0,
5,85,158,0.537975,526.0,
6,85,158,0.537975,444.0,
7,85,158,0.537975,375.0,
8,85,177,0.480226,453.0,
9,85,177,0.480226,425.0,
10,85,175,0.485714,415.0,
